Open,High,Low,Adj Close,Volume,Date,Close
0.0060024031660806,0.0075344664166227,0.0082346674731887,0.0087527774408732,0.0668445326880516,23-08-2010,0.0087527774408732
0.006327957125748,0.0061718501497866,0.0081322482843848,0.006872854255104,0.038234300565999566,24-08-2010,0.006872854255104
0.006144833023435,0.0067128909654661,0.0073333585371513,0.0082878512229633,0.02652823450738648,25-08-2010,0.0082878512229633
0.0076301709297055,0.0072940067263227,0.0094637223199333,0.0079846371538305,0.0217368823809225,26-08-2010,0.0079846371538305
0.0073453132497087,0.0064924697496783,0.0092588798454759,0.00788356781888,0.018000317125464026,27-08-2010,0.00788356781888
0.0072435796720249,0.0071337009340717,0.0094842086158039,0.0082272104305639,0.04235003757247329,30-08-2010,0.0082272104305639
0.0071621891473957,0.00633216195358,0.0089106476388983,0.0074388518293914,0.005694470297063417,31-08-2010,0.0074388518293914
0.0070808026921912,0.0081356246596865,0.0094637223199333,0.009399638164544,0.025949135833108893,01-09-2010,0.009399638164544
0.0086068368781323,0.0092377387540153,0.0109181018401563,0.0106327046694965,0.025411401349851072,02-09-2010,0.0106327046694965
0.0096241930020931,0.0093579675972416,0.0116350525491822,0.010612490398221,0.021792034635615597,03-09-2010,0.010612490398221
0.0090951678176334,0.0087568153657201,0.0113073045900503,0.0095815666060237,0.008610645763961696,07-09-2010,0.0095815666060237
0.0091969013953172,0.0086566249970061,0.0115121470645077,0.0103092783505154,0.01171296009044939,08-09-2010,0.0103092783505154
0.0098887035596105,0.0088570057344341,0.0116965073399442,0.0099252051748533,0.017765920043018423,09-09-2010,0.0099252051748533
0.0093800254976302,0.0086165460441341,0.0097914702790653,0.0088336365474024,0.01848289935402885,10-09-2010,0.0088336365474024
0.0096648831776269,0.0085564306205972,0.0113073045900503,0.0099454194461289,0.016704239140175912,13-09-2010,0.0099454194461289
0.008952737960279,0.0099591238364579,0.0113687593808122,0.010753994340004,0.0369657987080581,14-09-2010,0.010753994340004
0.0098480093146522,0.0107606628169497,0.0119013498144015,0.0124924196482715,0.03902711422721322,15-09-2010,0.0124924196482715
0.0122286226447202,0.0130851258603758,0.0120037690032056,0.0103901374570445,0.17690085692815677,16-09-2010,0.0103901374570445
0.009929397804569,0.0093980465501136,0.0098734052204235,0.0089549221750555,0.07445554383570109,17-09-2010,0.0089549221750555
0.0092172485177965,0.0094581619736505,0.0106108401768949,0.0106327046694965,0.05715152392573706,20-09-2010,0.0106327046694965
0.0096648831776269,0.009858929460049,0.0116555367966279,0.0100464928239336,0.04670706569322903,21-09-2010,0.0100464928239336
0.0096241930020931,0.0086566249970061,0.0098734052204235,0.0082272104305639,0.05821320482857967,22-09-2010,0.0082272104305639
0.0076301709297055,0.0070335045538153,0.0092588798454759,0.0076005639781685,0.037889598974167674,23-09-2010,0.0076005639781685
0.0077522577340052,0.0071337009340717,0.0095661435571621,0.0086921366484737,0.03174012257588558,24-09-2010,0.0086921366484737
0.0086678762108577,0.0083760823461391,0.010385511406567,0.0095613523347482,0.020688989541753213,27-09-2010,0.0095613523347482
0.0099700940842397,0.0097387006168226,0.0118398950236396,0.0113199919142914,0.07555858892956328,28-09-2010,0.0113199919142914
0.0102753009214279,0.010820780244334,0.0125978101307073,0.0124924196482715,0.1275947412325146,29-09-2010,0.0124924196482715
0.011923415807532,0.0110612399346341,0.0106722949676569,0.0093187790580149,0.14320972334250207,30-09-2010,0.0093187790580149
0.0092579447974672,0.0082558535029128,0.0109181018401563,0.0097028502122497,0.03303620056117379,01-10-2010,0.0097028502122497
0.0087289175782953,0.0090974694324292,0.0108976175927106,0.0104912067919951,0.0362005611741913,04-10-2010,0.0104912067919951
0.0101939103967987,0.0093178946559119,0.0123520012097831,0.010753994340004,0.014718757971223921,05-10-2010,0.010753994340004
0.0100107842597736,0.0092778157030398,0.0109385881360269,0.0094198483929653,0.013436468049609034,06-10-2010,0.0094198483929653
0.0090137772930043,0.0080354282794301,0.0109795566309183,0.009359207600566,0.0015511571632434453,07-10-2010,0.009359207600566
0.0087289175782953,0.0083360094048094,0.0110819758197224,0.009359207600566,0.010292789532101868,08-10-2010,0.009359207600566
0.0087492667354867,0.0081556631341988,0.0104264819498833,0.008975136446331,0.003633154777908197,11-10-2010,0.008975136446331
0.0082609357959857,0.0073140472046824,0.0103445470085251,0.008975136446331,0.008652009954981565,12-10-2010,0.008975136446331
0.0091562051156466,0.0084562382480358,0.0110205271742346,0.0095815666060237,0.013767381577767697,13-10-2010,0.0095815666060237
0.0098887035596105,0.0088169327931045,0.0111024621155928,0.0100060642813826,0.012154178127994244,14-10-2010,0.0100060642813826
0.0096648831776269,0.0085564306205972,0.0107951984039067,0.0095815666060237,0.011457880912493756,15-10-2010,0.0095815666060237
0.0089120416806083,0.0080354282794301,0.0107337436131447,0.0089549221750555,0.0030540561036308113,18-10-2010,0.0089549221750555
0.0082609357959857,0.0075745453694948,0.0102830922177631,0.008591063270669,0.008734738337021207,19-10-2010,0.008591063270669
0.0081795452713565,0.0081356246596865,0.0103650312559708,0.0098039215686273,0.013374421763079227,20-10-2010,0.0098039215686273
0.0090951678176334,0.0086566249970061,0.0112048854012463,0.0100060642813826,0.020585579064203836,21-10-2010,0.0100060642813826
0.0092375956402757,0.0086165460441341,0.0114097237788542,0.0099454194461289,0.0029368575624078097,22-10-2010,0.0099454194461289
0.0097666228594475,0.0087167384166956,0.0117784422813024,0.0102082069941378,0.0,25-10-2010,0.0102082069941378
0.009481759075314,0.0105001646521372,0.011327788837496,0.0112391368506164,0.03739322868192972,26-10-2010,0.0112391368506164
0.010397381621591,0.0095182753933399,0.0116145683017364,0.0105114210632705,0.016407795771200405,27-10-2010,0.0105114210632705
0.0106822393015877,0.0097587390913349,0.0122495779241297,0.0108954942389326,0.007286991651327036,28-10-2010,0.0108954942389326
0.0101735612396074,0.0104600856992652,0.0124339361511414,0.0122094198504143,0.011175225607191372,29-10-2010,0.0122094198504143
0.011801335107369,0.0122635484053717,0.0129665265847307,0.011340206185567,0.023253569384983092,01-11-2010,0.011340206185567
0.0112723078881972,0.0105201991189546,0.0124339361511414,0.0110167778451586,0.014063824946743204,02-11-2010,0.0110167778451586
0.0104584250237408,0.0117625865425644,0.0126592649214693,0.0120679199514856,0.0175177348968994,03-11-2010,0.0120679199514856
0.0131442431562849,0.0174334748295438,0.0146872054185979,0.0183949868607236,0.12102472889219779,04-11-2010,0.0183949868607236
0.017763041993779,0.0167120877432537,0.0179032302191549,0.0174651324034768,0.06152923414200293,05-11-2010,0.0174651324034768
0.0170101964273357,0.016772205170638,0.0185382459868224,0.0185567010309278,0.02695566448125831,08-11-2010,0.0185567010309278
0.0180275525512965,0.0181548619158339,0.0185792103848644,0.0178491995148573,0.057765092759197896,09-11-2010,0.0178491995148573
0.0169695021823774,0.0267313249994012,0.0185792103848644,0.0274105538710328,0.2028224166339197,10-11-2010,0.0274105538710328
0.0253525166438139,0.024987979720679,0.025298045595493,0.0247422700626641,0.12594017359172116,11-11-2010,0.0247422700626641
0.0246403673570413,0.0277933661524002,0.026813879906478,0.0283808368708307,0.17997559512729802,12-11-2010,0.0283808368708307
0.0286487484507344,0.0326827519295528,0.031217991058888,0.0303214048918536,0.17265413331678733,15-11-2010,0.0303214048918536
0.0302358260388254,0.0295968288585068,0.027530828567079,0.0280371942591469,0.08473454530412995,16-11-2010,0.0280371942591469
0.0286080582752005,0.0282943280152075,0.0279200313169729,0.0276733373761875,0.04353581104837501,17-11-2010,0.0276733373761875
0.0295643709970113,0.0282742895406952,0.0285550409393662,0.0284819062057811,0.05774441066368816,18-11-2010,0.0284819062057811
0.0285266677505713,0.0295367154388173,0.0301528142885589,0.0307054780675156,0.07114640855411435,19-11-2010,0.0307054780675156
0.0313956120201406,0.0337047181373746,0.033839976780368,0.0355771214877703,0.09728857727864947,22-11-2010,0.0355771214877703
0.0348953191212778,0.038173295949769,0.0352533878056995,0.0379421871841519,0.10060460659207293,23-11-2010,0.0379421871841519
0.0389240473374502,0.0387544137144729,0.0396370229043629,0.0397614736203759,0.09007052594568835,24-11-2010,0.0397614736203759
0.0395954983098398,0.0388145271341623,0.0404973572002346,0.0394582575298159,0.01600104789283871,26-11-2010,0.0394582575298159
0.0392089070521591,0.0387143367654483,0.0375885981597885,0.0374570487163937,0.07080860099411887,29-11-2010,0.0374570487163937
0.0358109416675547,0.0374719533495335,0.037752468042505,0.0394784758439458,0.1450573238747213,30-11-2010,0.0394784758439458
0.0401448726514908,0.0396561390559838,0.0378344070807127,0.0374974691732362,0.08139783389519664,01-12-2010,0.0374974691732362
0.0363603058356446,0.0354079844632248,0.0332254514054205,0.0334546149181321,0.13019379123492764,02-12-2010,0.0334546149181321
0.0322908813398016,0.0313000991920518,0.0325494712397109,0.0317161916312916,0.07180823561043168,03-12-2010,0.0317161916312916
0.0309479753255979,0.0296970232349157,0.0298660307274691,0.0293309055993531,0.07968811399970992,06-12-2010,0.0293309055993531
0.0291981227923855,0.0316006803174311,0.0308697588523105,0.0318576895087932,0.08223201174742986,07-12-2010,0.0318576895087932
0.0332472001657492,0.0317810265880418,0.0338809452752595,0.0334950454821103,0.03733118239539992,08-12-2010,0.0334950454821103
0.0333082374637623,0.0322419094979771,0.0341472404920542,0.0328481888012936,0.019820341530336932,09-12-2010,0.0328481888012936
0.0323722718644307,0.0326426729766806,0.0330820575764508,0.0317768344451181,0.021433544980110283,10-12-2010,0.0317768344451181
0.0315380398427829,0.0303382524154617,0.0315867095613362,0.0298160481099655,0.02012367893114905,13-12-2010,0.0298160481099655
0.0287911823775134,0.0275729409289176,0.0261788682356599,0.0257327693551646,0.11355849241311744,14-12-2010,0.0257327693551646
0.0254949465011683,0.0267313249994012,0.0277561573374069,0.0278956943602182,0.043046334787973574,15-12-2010,0.0278956943602182
0.0282011137909039,0.0286149436074043,0.0300503910029054,0.030341619163129,0.04630031781486723,16-12-2010,0.030341619163129
0.0309276282031187,0.0298773695055263,0.0322217191837295,0.031453408126137,0.04787905110545763,17-12-2010,0.031453408126137
0.0315380398427829,0.0311798663411306,0.0333483548416701,0.0321406933495046,0.027913934906550947,20-12-2010,0.0321406933495046
0.0318635938024503,0.0321817900667453,0.0342701439283038,0.0332726864766525,0.045445457867124076,21-12-2010,0.0332726864766525
0.0327792163487273,0.0325224481411492,0.0342496637777076,0.0340206205781281,0.04927853956829532,22-12-2010,0.0340206205781281
0.030764851223285,0.0317609841058345,0.0306034656839405,0.0288861936527187,0.09886731056923986,23-12-2010,0.0288861936527187
0.0241723835400194,0.0239459790460397,0.0206481193768845,0.0197089124722052,0.6331065196859079,27-12-2010,0.0197089124722052
0.0197570579620298,0.0202789382102896,0.0205252159406347,0.0214473418233271,0.2714731856631713,28-12-2010,0.0214473418233271
0.0221580204492894,0.0228037859988388,0.0235978530574963,0.0241156256316959,0.22065727699530466,29-12-2010,0.0241156256316959
0.0235212776553968,0.0225833627792036,0.0233520400397226,0.0216292702648069,0.13254465609122135,30-12-2010,0.0216292702648069
0.0212220507805332,0.0212808619359045,0.0235978530574963,0.0218920537699615,0.08958104968528711,31-12-2010,0.0218920537699615
0.021771423087472,0.020779900073097,0.0223687982107516,0.0218718435415403,0.08028100073766113,03-01-2011,0.0218718435415403
0.0214051748828461,0.020679709704383,0.0226146091801006,0.0219729128764907,0.07369030630183418,04-01-2011,0.0219729128764907
0.0210389266782203,0.0205795153279741,0.022962843435103,0.022296341216899,0.09156653085423909,05-01-2011,0.022296341216899
0.0217510759649928,0.0227837475243265,0.0242328626798896,0.0244188376794015,0.133930356490386,06-01-2011,0.0244188376794015
0.0241316892950609,0.0239459790460397,0.0264656476999003,0.0251465534667474,0.1468015139293911,07-01-2011,0.0251465534667474
0.0244775903772076,0.0241463637911626,0.0267729093631618,0.0255710551849604,0.08439673774413466,10-01-2011,0.0255710551849604
0.0253321695213347,0.024206477210852,0.0244581914502175,0.0225591247220536,0.10973230474378291,11-01-2011,0.0225591247220536
0.0221173241696187,0.0215814390535888,0.0236388215523878,0.0225591247220536,0.05831661530612904,12-01-2011,0.0225591247220536
0.0220155865225104,0.0207197826457127,0.022901388644341,0.0210632686476652,0.041715786643502305,13-01-2011,0.0210632686476652
0.0203674716364062,0.0199382841435807,0.0217747570832499,0.0201131999191429,0.07400743176631963,14-01-2011,0.0201131999191429
0.0190042144302988,0.0180546655355775,0.0200131097544912,0.019890840913685,0.1036310865683575,18-01-2011,0.019890840913685
0.0185769248582353,0.0177140114688684,0.0179646850099169,0.0166363472811804,0.15532253727947692,19-01-2011,0.0166363472811804
0.0160538837055249,0.0156700910763093,0.015137860910829,0.0137861350313321,0.14900760411711556,20-01-2011,0.0137861350313321
0.0142022955599163,0.0139467802644045,0.0158343212271348,0.0146351344249039,0.07573093972547938,21-01-2011,0.0146351344249039
0.0150365275815642,0.016391472151057,0.0168995041427382,0.0175662017384273,0.10524429001813096,24-01-2011,0.0175662017384273
0.017315403264524,0.0165517799471554,0.0185177596909519,0.0179502728926621,0.07948818707644759,25-01-2011,0.0179502728926621
0.017437483964687,0.0165317414726431,0.0186816336705179,0.0180917727915908,0.06627922207744724,26-01-2011,0.0180917727915908
0.0174985273668369,0.0169325129667365,0.0195624583591096,0.0184354154032747,0.05358041543435806,27-01-2011,0.0184354154032747
0.0177833850468336,0.0165317414726431,0.0179646850099169,0.0165959167172023,0.06410760204890593,28-01-2011,0.0165959167172023
0.0160945738810588,0.0150088214174036,0.0174525788237733,0.0167778451586819,0.04907171861319617,31-01-2011,0.0167778451586819
0.0166235990655185,0.0162311663588061,0.017534517861981,0.0163937740044471,0.040626529613313346,01-02-2011,0.0163937740044471
0.0163183942630424,0.01512905026063,0.0178008110303509,0.0164544188397008,0.031092083583241573,02-02-2011,0.0164544188397008
0.0156265920987491,0.0145679729742857,0.0167356301631723,0.0158277723873054,0.027128015277174004,03-02-2011,0.0158277723873054
0.0148534034792512,0.0141070880605028,0.0168790178468678,0.0154841297756215,0.029334105464898872,04-02-2011,0.0154841297756215
0.0144871532399132,0.0132855106054988,0.0161825534337124,0.0146957752173033,0.05353905124333819,07-02-2011,0.0146957752173033
0.0155452056435445,0.0172731670334455,0.0164283664514861,0.0175662017384273,0.2334594941159435,08-02-2011,0.0175662017384273
0.0162573508608926,0.01512905026063,0.0159981993035502,0.0149787729937335,0.1735296753600406,09-02-2011,0.0149787729937335
0.0144871532399132,0.0140469706331185,0.0160391637015923,0.014998987265009,0.04947157245972114,10-02-2011,0.014998987265009
0.0144668061174339,0.0142673958566013,0.0163054630152364,0.0150596321002627,0.035573204277056916,11-02-2011,0.0150596321002627
0.0152603418594111,0.0150488943587332,0.0165307856402901,0.0147159894885789,0.08028789476949764,14-02-2011,0.0147159894885789
0.0139784751779327,0.0131051643348881,0.0155270575154487,0.0142308469779663,0.05757895389960868,15-02-2011,0.0142308469779663
0.0141615992802456,0.0167120877432537,0.0165717561836064,0.0180513442490397,0.2755268763831149,16-02-2011,0.0180513442490397
0.0172747069848533,0.0177540904217406,0.0175549980125772,0.0157671315949059,0.17234390188413848,17-02-2011,0.0157671315949059
0.0146295830972676,0.0137463955192816,0.0163464274132784,0.014918132201334,0.15526738502478385,18-02-2011,0.014918132201334
0.0137139605509907,0.0127645102681791,0.0139292903115302,0.012270064685668,0.1341647535728316,22-02-2011,0.012270064685668
0.0122896640121579,0.0117625865425644,0.0125568457326653,0.0121892055791388,0.10252114744265839,23-02-2011,0.0121892055791388
0.0114757811477015,0.0119228943386628,0.0133557293346245,0.0136042065898524,0.06458329024563404,24-02-2011,0.0136042065898524
0.0135715306936362,0.0144677806017242,0.0157933568290928,0.0157873478876085,0.08464492289025348,25-02-2011,0.0157873478876085
0.0154638151189154,0.0149687424645315,0.0174525788237733,0.0163533434404689,0.06430063494033185,28-02-2011,0.0163533434404689
0.0160945738810588,0.0154095889038021,0.0178622658211128,0.0164544188397008,0.06810614051415656,01-03-2011,0.0164544188397008
0.0156265920987491,0.0153294370096003,0.0179237165150253,0.0166161309884777,0.03755868544600901,02-03-2011,0.0166161309884777
0.0169695021823774,0.0163513992097274,0.0185996946323101,0.0173034182332726,0.03596616409174529,03-03-2011,0.0173034182332726
0.0169695021823774,0.0167521666961258,0.0180261398006789,0.0184960602385283,0.1007631693243156,04-03-2011,0.0184960602385283
0.0178851226939419,0.0175737441511298,0.0199106905656872,0.0184758459672527,0.13202760370347355,07-03-2011,0.0184758459672527
0.0172136676521279,0.0166920492687414,0.0184767911960604,0.0179098443501111,0.0883401239546921,08-03-2011,0.0179098443501111
0.0173357503870032,0.0167521666961258,0.0190298658770955,0.0180311279563371,0.055586578698819986,09-03-2011,0.0180311279563371
0.0168881157271727,0.015750242970511,0.0179237165150253,0.0165959167172023,0.06194287605220123,10-03-2011,0.0165959167172023
0.0156876334661868,0.015269319582216,0.0175140336145353,0.0167172023448554,0.05600022060901839,11-03-2011,0.0167172023448554
0.0156265920987491,0.0147683577194086,0.0168380534488257,0.0150596321002627,0.07221498348879328,14-03-2011,0.0150596321002627
0.0123303602918286,0.0126843543662825,0.0139702547095721,0.0144532059834242,0.08274906413517776,15-03-2011,0.0144532059834242
0.0136732703754568,0.0132654721309865,0.0157933568290928,0.0141904184354153,0.072470062666749,16-03-2011,0.0141904184354153
0.0144464589949547,0.0136261646722078,0.0156909314950146,0.0141702021427126,0.05543490999841412,17-03-2011,0.0141702021427126
0.0143447254172709,0.0131452432877602,0.0154246383266446,0.0144734162118454,0.039254617277822305,18-03-2011,0.0144734162118454
0.0140598616331373,0.0128647006368931,0.0154860931174066,0.0140084899939356,0.020213301345025303,21-03-2011,0.0140084899939356
0.0134087557485147,0.0124839736288544,0.0143799417069118,0.0129169213664847,0.03201588384935125,22-03-2011,0.0129169213664847
0.0121472361895156,0.0113017016287816,0.0139088040156597,0.0129573458661814,0.02097853887889211,23-03-2011,0.0129573458661814
0.0122082734875288,0.0115221228445695,0.0143389732120202,0.0131999191429147,0.02369478742252784,24-03-2011,0.0131999191429147
0.0127983420741382,0.0127645102681791,0.0151993116047414,0.0140489185364866,0.030988673105692196,25-03-2011,0.0140489185364866
0.0133477164157894,0.0138465898956905,0.0155065732680029,0.0150596321002627,0.06477632313705987,28-03-2011,0.0150596321002627
0.0145685396951178,0.0147683577194086,0.0168585335994219,0.0164139882757226,0.043908088767553546,29-03-2011,0.0164139882757226
0.0162166606853586,0.015750242970511,0.0164488506989319,0.0159894865575096,0.07616526373118762,30-03-2011,0.0159894865575096
0.0211813545008625,0.024206477210852,0.0235978530574963,0.0241560541742469,0.7858713711539921,31-03-2011,0.0241560541742469
0.0230125995934164,0.0231444400655479,0.0237412427896164,0.0219526986052152,0.18933079632961708,01-04-2011,0.0219526986052152
0.0217510759649928,0.020779900073097,0.0209963536318868,0.020274914089347,0.17171654498700442,04-04-2011,0.020274914089347
0.0198587935744258,0.020779900073097,0.0219386310628158,0.0220335577117444,0.21112283096523318,05-04-2011,0.0220335577117444
0.0220766299246602,0.0207999385476093,0.0221639536878695,0.0216090559935313,0.08064638442500276,06-04-2011,0.0216090559935313
0.0217917702099513,0.0226635186811002,0.0234954338686923,0.0231251263391953,0.1855735489786489,07-04-2011,0.0231251263391953
0.0232771101509339,0.0219822085438347,0.0233110756416806,0.0216090559935313,0.1260160079419242,08-04-2011,0.0216090559935313
0.0210185775210289,0.0198380937748667,0.0205661844355263,0.0191429148979179,0.0862374442445172,11-04-2011,0.0191429148979179
0.0181903295311302,0.0171930111315488,0.0190913165710079,0.0178896300788355,0.08541016042412039,12-04-2011,0.0178896300788355
0.0182920631088141,0.0181548619158339,0.0201360131907409,0.0184556296745501,0.07535176797446433,13-04-2011,0.0184556296745501
0.017763041993779,0.0173332844608298,0.0188864781934001,0.0188801273499089,0.05962648135509068,14-04-2011,0.0188801273499089
0.0193501155124455,0.0191367451630889,0.0213650700859102,0.019769557307459,0.05687576265227158,15-04-2011,0.019769557307459
0.0182920631088141,0.0180145925942478,0.0192142261525319,0.0186577744087324,0.06310796743259332,18-04-2011,0.0186577744087324
0.0185565777357561,0.0172932055079578,0.0198082672800338,0.0189205579138871,0.029658124961220726,19-04-2011,0.0189205579138871
0.0194518531595538,0.0189563988924782,0.0211397413155823,0.0201131999191429,0.04954740680992437,20-04-2011,0.0201131999191429
0.0197570579620298,0.0207398231240725,0.0217337865399336,0.0221144127754194,0.08738874756123596,21-04-2011,0.0221144127754194
0.0214865654074753,0.020238861261265,0.0225121858944471,0.021406911259349,0.047044873253224505,25-04-2011,0.021406911259349
0.0214051748828461,0.0212808619359045,0.0232086503076024,0.0224984839296543,0.0883470179865288,26-04-2011,0.0224984839296543
0.021954547189785,0.0215012871593871,0.0238641462258662,0.0228016979987871,0.06055717565303677,27-04-2011,0.0228016979987871
0.022239406904494,0.0221625568182928,0.0240485044528778,0.0239741257327672,0.10213508165980674,28-04-2011,0.0239741257327672
0.0235009305329175,0.0225232493595142,0.0254824038225047,0.0238528401051141,0.04188124340758169,29-04-2011,0.0238528401051141
0.0233178043958923,0.0223829760302332,0.0247449688660332,0.0235496280574085,0.04592114606385229,02-05-2011,0.0235496280574085
0.0228701656666373,0.0215613985752291,0.0235978530574963,0.0223772003234282,0.0548351292286263,03-05-2011,0.0223772003234282
0.0216493423873089,0.020779900073097,0.0220615344990655,0.0220133434404689,0.06383873480727707,04-05-2011,0.0220133434404689
0.022503921531436,0.0216615949554855,0.0229218728917868,0.0215079866585808,0.07583435020302895,05-05-2011,0.0215079866585808
0.0218935058223473,0.0221825952928051,0.02384366607527,0.0228825571053162,0.05950928281386768,06-05-2011,0.0228825571053162
0.0220969770471394,0.0227837475243265,0.0243148017180973,0.0244794825146553,0.0550074800245425,09-05-2011,0.0244794825146553
0.0246200202345621,0.0246874046068419,0.0264861319473461,0.0253284819082271,0.09767464306150132,10-05-2011,0.0253284819082271
0.0245386337793575,0.0233848997558479,0.0244581914502175,0.0227814837275115,0.05818562870123292,11-05-2011,0.0227814837275115
0.022239406904494,0.0222627471870069,0.0239051167691825,0.0239943400040427,0.03512509220767535,12-05-2011,0.0239943400040427
0.0241316892950609,0.0231644805439076,0.025236590804731,0.0237517667273094,0.0374345928729495,13-05-2011,0.0237517667273094
0.0241113421725817,0.0227637090498142,0.0237002722463003,0.0218314129775621,0.04392877086306349,16-05-2011,0.0218314129775621
0.0220969770471394,0.020779900073097,0.0220000797083036,0.0205376975945017,0.07691671320138119,17-05-2011,0.0205376975945017
0.0202657360240101,0.019717858920098,0.0215903968078134,0.021326056195674,0.0421225345218639,18-05-2011,0.021326056195674
0.0221580204492894,0.0236654424067149,0.0238026955319537,0.0250656984030725,0.17487401156818522,19-05-2011,0.0250656984030725
0.0246607144795206,0.0233448268145182,0.0253390140903844,0.0246007661208813,0.049912790497266,20-05-2011,0.0246007661208813
0.023358500675563,0.0220222874967067,0.02384366607527,0.0222761269456235,0.05136743121479709,23-05-2011,0.0222761269456235
0.0221376712920979,0.0217818237987118,0.0238026955319537,0.0220739822114412,0.03413924565503597,24-05-2011,0.0220739822114412
0.0218935058223473,0.0248076334500682,0.0229218728917868,0.026642409541136,0.31537438039888843,25-05-2011,0.026642409541136
0.0258001533383566,0.0263105190384904,0.0268753326488152,0.027653123104912,0.22187752063038993,26-05-2011,0.027653123104912
0.0272651481915723,0.0261301727678798,0.0283501984649088,0.0277946209824135,0.10813978338951949,27-05-2011,0.0277946209824135
0.0275703550287605,0.0273525217169772,0.0298455464800232,0.0289872629876692,0.21867868985818936,31-05-2011,0.0289872629876692
